index,condition_concept_id
S05.90XS,45558577
F12.151,45581413
G43.501,45586290
E74.10,45557134
M22.92,45586920
S21.101S,45597421
T85.638A,45565895
L89.42,45586790
S92.422K,45565207
S92.412K,45589421
S92.402K,45594261
O66.8,45544018
Q72.33,45558429
S06.333A,45577901
M86.142,45577442
B90.0,45595627
S01.312S,45592472
Q10.1,45601955
H02.215,45542933
S27.819D,45587812
O09.811,45572760
Z76.3,45571388
I82.A21,45552853
M22.8X9,45538713
D05.00,45595731
S56.912D,45545044
H83.03,45586554
S85.211A,45565042
I82.529,45605854
T23.102A,45608845
S06.891A,45563430
Q22.8,45597112
H53.62,45562282
S92.111K,45589376
S89.311A,45598981
Y92.099,45585771
S53.195D,45598064
S53.195A,45535341
O69.3XX0,45577656
T51.8X1A,45604396
S63.004D,45607940
S62.131B,45598221
S72.322D,45588862
S42.132D,45554262
S93.504D,45574958
H16.252,45566981
E20.0,45542745
M24.441,45596540
E13.628,45571662
S92.191D,45536342
M33.00,45567547
S60.112A,45545076
I79.0,45533505
S42.412K,45549532
S42.472K,45549560
E61.6,45552398
S82.035S,45598740
F11.94,45586198
Y90.8,45605066
T43.601A,45570440
S62.398A,45588580
S62.644A,45598324
S32.482A,45583105
S92.312G,45574914
S92.252G,45555589
S82.492G,45608446
S66.912S,45540547
S92.214D,45594233
M06.049,45577107
M05.749,45582015
M66.331,45538835
S52.562D,45598021
O22.51,45567894
O90.2,35210385
M08.841,45606078
M08.871,45562606
M08.872,45606080
M08.842,45606079
M84.822,45606407
S79.812A,45535961
S59.802A,45540253
S51.011D,45540002
B65.3,45547462
S82.011A,45579327
H60.333,45576807
M12.229,45572358
B00.7,45600444
M86.48,45553367
S82.092E,45550438
G43.401,45547732
O36.92X0,45577627
H11.062,45591258
O34.62,45582493
H18.233,45542986
I74.19,45557590
S92.011G,45603845
C45.2,45586007
S76.291A,45584118
T45.601A,45536794
S90.01XD,45569940
T50.0X6A,45541632
S15.109D,45544356
B83.4,45547472
S43.015S,45535034
Q04.2,45572946
Q03.8,45563234
H81.311,45538352
S46.929A,45607447
T76.22XA,45536998
Z67.10,45566449
P12.2,35210458
S06.301A,45539446
H69.02,45557499
M21.929,45553119
S63.102A,45574190
M40.57,45601441
H04.422,45547796
E05.41,45600630
S63.611D,45559618
S82.111K,45574577
S93.04XS,45574945
E08.11,45537953
S34.3XXD,45578222
M84.444A,45577398
C81.13,45542635
M85.062,45572627
M85.50,45606414
M85.052,45562926
W27.8XXA,45604883
S07.1XXA,45597315
S63.295D,45535637
S62.665A,45607935
S06.9X6S,45544279
S53.441D,45607681
S41.142A,45573525
S50.902A,45588173
S06.9X3S,45606942
I65.9,45586599
T33.829D,45536654
L97.314,45548224
M84.471K,45582288
E13.329,45571658
Q69.0,45558425
M66.322,45587027
M84.521A,45562897
M05.729,45562591
M12.829,45548310
S98.132D,45570122
S98.132A,45550890
S21.242A,45539582
S62.034D,45569156
S62.031A,45549967
S21.321A,45534689
S42.111B,45563809
S41.141A,45544652
E13.43,45595804
S21.249A,45534682
I87.321,45596270
I87.399,45548096
M41.119,45557874
M65.221,45553229
S23.41XD,45554000
S52.122K,45544853
I44.60,45562351
M90.861,45558109
M84.372D,45577386
T23.152A,45536555
H04.819,45566945
S14.151D,45587689
T20.06XS,45594381
T78.01XS,45561003
T78.07XA,45585210
S90.921D,45550717
S90.934D,45608608
S92.309G,45589404
T25.331A,45589648
S72.321A,45559797
S72.462A,45569553
S92.331G,45574919
S92.321G,45570042
M87.874,45548598
S02.66XK,45597262
S02.65XK,45577873
T85.622A,45590124
Z43.9,35225140
T59.3X3A,45570598
S35.406A,45544580
S92.316A,45536358
G80.4,45591194
S11.013A,45602152
S92.909D,45536396
H40.1332,45605683
Z18.2,45576139
G40.001,45576572
E50.4,45586160
L08.82,45548190
D80.7,35206805
M11.222,45543458
B42.0,45566549
Y93.83,45571308
M18.51,45586890
S93.304D,45536411
M41.23,45586961
T31.50,45541433
T23.352A,45541353
T86.858,45551558
T41.5X1A,45570408
S62.600D,45550042
T45.512A,45551222
T65.893A,45575493
M46.52,45562730
J03.80,45591539
A92.8,45581137
O35.3XX0,45572810
S63.659S,45554906
S06.317A,45587606
S01.03XA,45606852
S59.291D,45583593
S82.192A,45555293
S82.152A,45593945
S82.822S,45584339
S23.29XA,45544431
O36.8290,45534252
S76.821A,45569613
S63.071D,45593521
Q96.4,45568105
Z85.110,45556860
T23.251D,45594455
T33.012A,45541441
T33.011A,45608953
S36.430A,45554198
S37.001D,45587946
S53.22XA,45602860
S90.424D,45608600
A63.8,45556912
H11.069,45600851
H60.8X1,45567110
S87.00XA,45598956
M84.842,45553344
S61.213D,45545113
S42.018D,45539827
G44.099,45576581
Z20.818,45571329
M08.20,45553058
S12.02XA,45553889
S62.513D,45535575
M25.731,45538742
F40.8,45552482
T23.212D,45594452
S02.5XXG,45582779
M26.79,45567542
C93.90,45600569
M84.371A,45577384
M84.38XA,45587114
J10.2,45576945
S92.591A,45584589
S62.319G,45554798
T22.222A,45560495
T15.01XD,45536467
S04.10XA,45568214
S42.112S,45568640
G32.0,45591168
O88.211,45587391
T23.371A,45589605
O10.22,45534172
S62.142A,45578818
S62.142D,45564290
I63.039,45538394
S82.251P,45584248
S52.041S,45549664
S53.104S,45568974
S62.655D,45593506
S62.653D,45559561
C47.10,45542609
C47.11,45595661
O42.012,45572855
S76.121A,45588975
S92.191A,45589387
S92.192D,45550778
S92.132D,45603864
M41.08,45577250
C84.75,45586052
S91.001S,45603827
G53,45533151
O22.22,45606541
O99.712,45548855
Z13.850,45561614
H74.42,45562321
S85.091D,45569878
S60.111D,45564227
S62.647A,45535602
S52.282D,45602752
M26.51,45577240
K51.811,45552935
M46.95,45543587
S62.302A,45564318
S37.002S,45602459
H65.31,45557492
M89.742,45592086
S82.54XG,45536121
S83.8X2S,45594091
R87.9,35211500
M11.211,45606098
O23.591,45596927
O12.02,45592187
I70.311,45581801
H50.55,45562268
M65.349,45557938
T24.002S,45599298
T85.84XS,45594967
M24.132,45596537
S63.392A,45550099
M24.032,45533794
G01,45562069
S62.211D,45583703
S82.114A,45598761
S62.134A,45583686
T83.120A,45575583
F12.951,45533071
S62.292A,45588548
S42.414D,45549534
O35.7XX0,45548760
T63.441D,45580329
S15.212A,45607012
S83.519A,45565030
S42.402K,45563850
S82.53XS,45536120
M24.622,45572413
S42.402S,45583256
M89.8X3,45592087
A21.1,35205478
S62.131D,45593411
G43.839,45595942
K02.53,45581873
M84.361G,45596710
T23.011S,45550984
O15.9,45567890
M23.301,45601391
Q45.9,45548908
Z77.012,45547343
V28.4XXA,45546826
S93.102A,45579763
S44.8X1S,45578389
M25.879,45577235
S68.627A,45598471
M60.28,45548450
L92.2,45538604
C11.3,45547479
S42.032G,45592899
S62.025K,45535498
H18.739,45567000
S86.001S,45608549
M84.871,45548562
S92.001G,45536305
S36.119D,45573460
S43.201A,45588092
Q01.2,45582633
S82.111S,45564850
G25.69,45586280
S60.450A,45607777
E10.41,45576439
E34.52,45537971
S51.001D,45568795
H35.383,45562231
Z18.83,45605111
B00.53,45581139
S62.323K,45564327
A37.80,45571425
A37.81,45542529
S22.060S,45553988
T22.352S,45550972
T22.342A,45589561
T22.352D,45570212
T75.4XXD,45546662
B79,45532887
S50.912A,45559140
S72.322A,45603399
O24.311,45563058
T83.118A,45585263
S00.96XD,45553780
S92.515P,45584584
M48.52XD,45533857
R94.09,45597211
W01.110A,45561374
S32.591D,45597578
S10.15XA,45606952
R10.823,45597170
S63.259S,45545283
S14.121D,45587686
V86.09XA,45566114
E71.311,45605424
T22.059A,45604068
M84.862,45543767
M90.60,45562976
S12.601A,45534622
Z73.1,35225277
O67.8,35210267
S82.434D,45589147
S82.444A,45584301
S82.434A,45579456
T24.101D,45555821
A50.31,45585917
H66.003,45605739
T22.232A,45594421
H18.53,45596036
X08.8XXA,45595316
S91.002S,45541077
S76.212D,45555180
T17.808A,45550917
S66.504D,45550160
S62.394K,45554813
S62.324P,45607884
H44.50,45557437
E71.110,45561972
B70.0,45600466
I50.3,1569180
S31.829D,45587853
T54.0X2A,45575420
M84.445A,45606368
M86.631,45553371
T80.219D,45565802
O26.86,45563065
P00.3,35210398
O30.209,45596941
O43.122,45601861
S62.361A,45564340
T36.3X5A,45599391
S86.812S,45584439
S63.633A,45598386
C84.42,45571561
M86.359,45587172
S80.821D,45593876
S80.822D,45574540
R94.128,45592442
Z01.118,45585793
O10.413,45592185
O10.42,45534173
Y93.41,45585782
O36.71X0,45572829
S90.852A,45565120
S32.031D,45554102
B40.9,45605235
S32.444A,45597566
S82.143A,45555285
T86.831,45561101
S21.101D,45568369
M99.9,45553427
Q41.9,45597127
T43.631A,45536762
S82.292G,45579430
T84.039S,45570742
N90.811,1422667
O36.5991,45582517
O09.612,45572759
O75.5,45577660
C47.4,45552257
S82.202K,45564892
S82.202G,45608366
L89.110,45557717
S68.120A,45579078
S70.212D,45583918
S40.211D,45534941
T31.80,45551096
Y92.838,45585781
S82.034D,45579340
S92.332S,45599085
S72.352J,45598601
H10.413,45571885
S40.851A,45534947
M1A.0690,45548330
L68.2,45586777
S61.250S,45607807
S61.256D,45578777
S36.114D,45539763
C62.01,45586018
C62.02,45557001
O34.592,45539141
L03.129,45543360
Y93.E8,45605092
M65.269,45596641
S73.015D,45588946
M24.052,45591787
S63.272A,45550092
M25.111,45553149
M62.431,45538814
O99.314,1424211
G97.52,45562114
G95.81,45542917
M10.211,45606087
T86.829,45551555
C43.11,45605270
H02.014,45586335
S61.205S,45578767
S60.459D,45583613
D81.818,45537939
M24.631,45582105
H59.88,45533372
S60.819D,45569098
H40.1333,45562238
E80.29,45542774
S82.012A,45569651
S72.412A,45603432
I97.191,45538467
H70.891,45547970
H95.122,45543157
A03.8,45605185
R87.629,45587534
H10.502,45600849
S80.02XS,45540796
S62.657S,45550066
S62.351A,45545207
S93.509A,45555654
A92.0,45532857
O63.2,45567979
N01.2,45606477
S43.51XS,45592998
S62.002P,45569151
F51.13,45566849
S62.364A,45583745
S62.633G,45545245
S61.552A,45607824
S52.092A,45559168
S93.332A,45536413
S82.52XP,45564970
S70.252A,45583920
M93.871,45562982
S43.002D,45607403
O9A.111,45568010
S22.060G,45578052
K51.519,45605940
S81.011D,45579315
F84.3,45542869
K05.4,45562477
M76.9,8690
T45.4X1A,45541567
E52,45581371
N64.0,45539058
S93.322D,45603946
S76.311S,45535931
O99.310,1424207
C10.8,45542583
S62.396D,45583751
S10.81XA,45563445
N81.82,45567865
S91.032A,45560252
A27.9,45581109
R85.618,45553751
H21.551,45605642
K51.014,45548160
A56.09,45547421
S83.001A,45584374
S82.225P,45579404
O26.10,45558216
M24.649,45567521
S62.640A,45603141
S62.632D,45603136
M89.319,45572663
E63.1,45557126
S44.31XD,45568744
M48.8X9,45562743
H01.012,45538157
H01.015,45542922
H01.011,45557266
H01.014,45571844
S44.40XA,45563903
S44.41XD,45539933
S90.212D,45603813
H47.022,45538302
S52.392A,45593189
S52.255A,45583411
S42.292K,45554294
S72.92XS,45559884
A54.85,45605208
S62.347A,45540370
S62.311S,45588552
T82.191A,45565831
H59.011,45562294
S46.022S,45573664
S06.895S,45568261
D23.22,45532977
S56.499S,45598103
B42.9,45547454
O73.0,35210343
S27.409A,45607111
S45.902D,45597814
S47.2XXS,45578409
S26.91XD,45578089
R94.121,45587538
O36.8220,45606603
S82.402K,45608411
V29.59XA,45546831
M84.674A,45534015
H53.61,45572016
D16.02,45581286
S52.591S,45598029
S63.511A,45554896
S44.8X1A,45607426
T23.091S,45589583
M84.852,45543766
C84.64,45605318
H25.091,45547841
T31.30,45555875
H40.2291,45581666
H70.892,45557505
S31.612A,45592743
O36.0910,45548761
S60.221S,45535426
L89.521,45572292
L89.511,45538597
M13.121,45606115
M13.122,45533735
M13.161,45606117
F14.150,45533074
S60.460A,45554690
T80.90XA,45585219
Z04.72,45590695
M24.311,1419568
S21.331A,45573258
T38.896A,45594603
S42.009B,45563798
S86.899S,45565069
M66.811,45557950
S69.91XS,45564567
S93.305D,45608714
T84.89XS,45565885
S21.001D,45539572
T38.6X5A,45594599
G44.001,45566878
T82.43XA,45599765
S84.21XD,45579540
S94.8X1A,45555663
S84.21XA,45608527
Z68.51,45581059
C40.32,45571497
O98.011,45534314
O98.03,45568003
D80.8,45561935
H91.12,45581756
S16.9XXA,45558683
H68.101,45543123
S61.202A,45545110
M66.841,45562799
S63.650D,45540487
S61.215D,45540293
T24.092S,45608886
T24.091S,45551040
C82.22,45537853
S62.322A,45574125
S62.354K,45598280
S43.224A,45588097
S22.031A,45578046
Q93.88,45558444
S32.008G,45554096
O41.1220,45558298
O43.222,45587363
M46.36,45582152
M25.059,45572417
Y35.203A,45604993
S63.286A,45588666
T73.2XXD,45546653
S76.219D,45598676
S52.511C,45578595
S52.511F,45559271
M96.631,45562990
S92.032D,45536312
S52.251A,45549713
T82.199A,45594899
S82.261F,45593986
S85.101A,45565038
T15.11XS,45536468
H01.129,45562120
Z01.110,45609901
E13.39,45547635
S62.609G,45607912
A18.16,45581102
M90.851,45534082
B73.1,45576283
Q53.21,45563250
I69.290,45538411
I69.122,45552813
V47.02XA,45542006
L23.6,35208462
M71.351,45548494
L23.4,45538570
M24.372,45596539
S93.305A,45550844
Q62.0,45601969
S46.901A,45568770
S83.8X1D,45545851
T70.1XXD,45604493
S82.66XD,45589177
S00.201A,45553760
M27.62,45606211
A24.0,45566495
S37.061A,45554206
S92.192B,45550777
S13.111D,45553924
S13.121D,45558658
S06.9X8S,45563435
O89.5,35210379
S88.911S,45574789
S56.822A,45602899
S52.021S,45544826
H26.101,45571925
S34.111A,45568543
S24.104A,45568409
T73.3XXD,45556214
S92.591D,45603931
L59.0,45557707
S15.092A,45563507
S82.031E,45593900
A43.9,45561705
T79.A3XA,45556225
S36.508A,45568585
A52.71,45571437
L90.4,45533661
M1A.3611,45567488
M25.351,45543555
S93.629A,45594302
M85.38,45606411
S82.301E,45555326
S82.831E,45545808
E63.0,45605419
B48.1,45576272
T52.4X2A,45580257
T24.001A,45546222
S66.902S,45559687
S64.92XS,45535672
T25.212D,45594521
S16.8XXA,45534655
S66.902A,45550166
I97.110,45601110
L04.8,45548189
M36.0,45567549
Q13.81,45558392
O98.919,45592310
O24.03,45577566
O41.8X30,45597000
H00.024,45591211
M84.411S,45567695
Z56.5,35225176
S32.012D,45568493
S61.531A,45593399
Y35.403A,45609823
S52.611G,45540156
S40.812D,45568614
S12.491D,45602179
S40.811D,45534943
S40.212D,45563776
S80.812D,45589011
M21.852,45577195
B81.1,45576285
L70.2,45533649
H75.82,45533415
P07.35,45577690
A15.5,45605191
M86.122,45553359
S20.212S,45544377
H11.431,45562164
Z65.0,45566448
S32.039K,45534809
S32.031K,45554103
H21.229,45571914
S59.801A,45564220
T82.529A,45609339
T82.515A,45561045
T47.0X5A,45536818
S06.366A,45602114
H25.032,45586421
S82.873E,45569844
M35.6,45582132
D81.1,45595780
T22.049A,45584696
S53.004D,45583512
S32.423A,45563675
H57.052,45562291
H21.562,45567012
T65.894A,45570651
Q56.3,45534390
S32.020S,45554100
F15.14,45595874
P61.3,35210602
S76.019A,45574511
R10.83,45602007
Y93.I9,45571311
T67.3XXA,45580354
T74.12XD,45585194
T74.32XD,45560995
S52.351F,45564072
S52.351C,45573819
S62.391B,45569213
I82.711,45533516
C92.61,45586067
T85.391A,45599814
S42.031G,45583204
S42.034A,45607323
E70.310,45566749
S91.012D,45608612
T82.111A,45551488
D22.20,45547583
O45.001,45548804
M41.124,45572450
S62.360D,45578880
H02.211,45600827
M93.211,45543827
M89.011,45543801
S56.196A,45593277
M94.272,45606464
S82.102S,45598757
S83.205A,45574742
I69.869,45605825
T84.213S,45609365
S90.221D,45550696
S42.412S,45573603
S42.252S,45534983
O36.92,10110
O43.233,45539181
I69.341,45548048
Q74.3,45548929
H34.822,45591321
S22.021A,45597437
S22.011A,45563549
A01.00,45590789
S34.114D,45578218
T82.867S,45604545
K91.62,45557684
S82.492K,45589163
S82.831S,45589179
M24.273,45582100
S42.455A,45583267
E89.810,45547668
Q72.90,45548927
Q70.12,45539293
S43.141A,45602582
S49.022D,45602634
S43.121A,45559063
M89.321,45548610
S90.829A,45574819
T40.604S,45604261
S22.068S,45563557
S63.293A,45588669
S83.013A,45550605
S64.10XS,45550125
B01.11,45571451
Q16.9,45539267
Q71.51,45548922
S21.141A,45578019
Q71.891,45544111
M84.474K,45553318
H61.303,45538328
A18.11,45600400
S06.350D,45553846
T23.371D,45536564
T23.351D,45584745
T22.311D,45560501
T19.8XXA,45604037
G73.1,35207476
K25.2,45552918
Y93.E1,45571310
S86.391A,45594120
A66.9,45552192
F44.6,45562051
T25.211D,45565434
S36.429A,45539771
M26.31,45586952
S52.101S,45583370
S57.01XD,45573948
L02.434,45601203
L02.433,45596356
L02.435,45601204
T22.231D,45575085
S93.602S,45536424
I02.0,45538366
M89.549,45558098
S63.430A,45583827
S62.314B,45569195
S64.490A,45554911
S42.302K,45588035
S13.150D,45592591
T84.059D,45580434
K51.814,45572213
Z69.011,45576173
S50.852A,45563948
S43.084S,45549574
R87.616,45558488
S61.221A,45598176
D31.61,45581300
T24.391D,45570282
T24.001D,45546223
T63.91XA,45599673
M42.03,45538759
S22.019D,45582937
S63.592D,45607989
S62.162A,45559475
M48.8X7,45572466
M85.352,45601625
M85.351,45562930
S81.851S,45550405
Q52.5,45587464
A34,45556894
T45.1X3A,45541565
T78.08XA,45546672
T78.08XD,45575522
T62.8X1A,45536933
H40.1422,45596085
S92.414A,45603918
S72.411D,45555103
S37.30XS,45592858
S72.491E,45608233
S42.301S,45563834
S72.411E,45555104
S72.411S,45564695
S44.41XS,45549594
L12.8,45596366
O64.5XX0,45597020
M24.312,45601401
S52.231A,45573767
T17.998A,45536485
H61.112,45562304
T46.6X6A,45560804
S49.121D,45593050
S49.021A,45539970
B33.0,45581155
S63.610D,45559617
S62.115S,45607846
A36.86,45605200
F65.0,45605509
S63.005D,45578928
H16.031,45591272
T23.351A,45570245
S68.122A,45540552
T23.032S,45560534
T23.301S,45594457
T20.36XS,45546119
T23.302S,45565379
S82.454D,45574662
S85.501D,45545862
S85.011A,45584409
S85.511A,45603769
S82.451C,45560066
S42.345S,45597742
Z20.09,45561616
S75.892A,45540755
S75.102A,45608255
L97.914,45543410
S80.921A,45535978
S04.049A,45534534
S81.831S,45550404
S81.832S,45603548
S82.422D,45545758
T17.800S,45608764
S66.801S,45588740
S56.921S,45549868
A36.1,45537719
S21.332D,45534692
S15.8XXD,45549173
S45.212D,45568755
S45.212A,45559086
H04.021,45600836
M1A.20X0,45562657
S83.502D,45584402
M24.461,45577210
S35.298A,45573439
M41.82,45533834
S32.411D,45554123
S52.592P,45540149
R29.891,45534438
O99.511,1424260
C44.09,45542601
T84.029S,45565859
Y93.02,45605083
H66.42,45567128
I67.0,45605812
T46.905A,45594693
C85.97,45537870
T84.398A,45541866
B05.0,45552208
S06.2X6D,45553835
P02.60,45568014
S62.637G,45588615
S61.317A,45588482
T16.2XXD,45589511
S43.001S,45539905
S63.279A,45574209
S63.270A,45607970
S44.31XA,45559081
H18.053,45552613
T85.42XD,45570769
R84.7,35211470
H61.311,45586529
O35.0XX1,45606584
M94.222,45548635
S93.431S,45579774
L03.124,45605975
S83.422S,45536196
G37.0,35207370
O31.31X3,45592222
M48.46XD,45591859
M48.46XA,45582161
S52.232G,45593121
I82.593,45591520
S31.050A,45607132
T84.033D,45585283
T74.12XS,45599709
T74.32XS,45604502
S66.128A,45564508
S65.012A,45535673
S66.929D,45559690
S61.519D,45578789
S61.511S,45554738
S61.512S,45540313
S68.411D,45535722
S68.411A,45588755
K29.31,45586711
G43.D1,45533140
Q81.0,45587486
Y77.2,35224780
S39.011D,45587973
S33.6XXD,45597592
H52.221,45557465
O98.93,45577671
O88.32,45587392
S05.10XD,45592497
S05.90XD,45587600
K80.67,45601193
T23.041A,45589580
S89.131A,45579595
S91.101A,45608614
M65.071,45587020
S63.274A,45545288
S63.294A,45569296
S63.294D,45545292
Z45.321,45590729
S42.025S,45587999
S70.361A,45569410
H66.005,45552741
B08.20,45566535
T24.302S,45555829
T24.301S,45555828
T21.30XS,45608796
T21.02XS,45541286
T24.001S,45551038
H74.312,45576838
H61.323,45547957
S83.122D,45550616
H26.223,45543009
